"response","count","percent_responded"
"Mob ",1,0.11
"Moonshine haze",1,0.11
"Moonshine Haze",1,0.11
"Mother of Berries",1,0.11
"Mr clean",1,0.11
"Mr. Clean ",1,0.11
"N/A",1,0.11
"Nepali",1,0.11
"Nepali temple",1,0.11
"Night nurse ",1,0.11
"Night Terror",1,0.11
"no fav",1,0.11
"No favorites yet -",1,0.11
"no idea - I don't have enough knowledge to choose",1,0.11
"No idea.",1,0.11
"no preference",1,0.11
"No preference",1,0.11
"none",1,0.11
"None ",1,0.11
"Not sure",1,0.11
"Not sure ",1,0.11
"Not sure - mostly use gummies and tinctures",1,0.11
"Not sure of strain",1,0.11
"Not sure what’s in my tincture ",1,0.11
"Not sure yet",1,0.11
"Not sure.",1,0.11
"NY Diesel",1,0.11
"Og",1,0.11
"OG Cush ",1,0.11
"Og kush cbd",1,0.11
"OGKB",1,0.11
"OGKUSH",1,0.11
"Oh chuck",1,0.11
"OMG",1,0.11
"one to one",1,0.11
"Orange Harambe",1,0.11
"orange tangie",1,0.11
"Peach Purée",1,0.11
"peach puree",1,0.11
"Peach puree",1,0.11
"peak",1,0.11
"Pelham kush",1,0.11
"pennywise",1,0.11
"Pennywise ",1,0.11
"Pineapple express",1,0.11
"pineapple express ",1,0.11
"Pineapple Express ",1,0.11
"Pink Champagne",1,0.11
"Pink Lemonade",1,0.11
"Platinum bubba kush ",1,0.11
"Platinum Kush",1,0.11
"Poets Walk",1,0.11
"pomegranate blueberry (indica cartridge from Neta) ",1,0.11
"Pot of Gold",1,0.11
"pure kush",1,0.11
"Pure Sativa",1,0.11
"Purple dawg",1,0.11
"Purple haze ",1,0.11
"Purple Lamborghini",1,0.11
"Purple Lamborghini ",1,0.11
"Purple mayhem",1,0.11
"Purple Orange",1,0.11
"Rainmaker",1,0.11
"Red headed stranger",1,0.11
"Redline",1,0.11
"Redline ",1,0.11
"Rick Simpson Oil",1,0.11
"Roadkill skunk",1,0.11
"Sativa ",1,0.11
"sativa strains",1,0.11
"Schnazzleberry",1,0.11
"Scott’s OG",1,0.11
"Serious Happiness",1,0.11
"Setivas",1,0.11
"shark shock",1,0.11
"Shark shock",1,0.11
"Shark Shock",1,0.11
"Shark Shock and ALL HIGH CBD STRAINS ",1,0.11
"Silver haze",1,0.11
"Silver Haze",1,0.11
"Sin Mint",1,0.11
"skunk",1,0.11
"Skunk ",1,0.11
"Snoop dog",1,0.11
"Snow Dog",1,0.11
"Snow Lotus",1,0.11
"Snowland",1,0.11
"soulmate",1,0.11
"Sour Candy",1,0.11
"sour D",1,0.11
"Sour D",1,0.11
"Sour d ",1,0.11
"Sour diesle",1,0.11
"Sour disesl",1,0.11
"Sour Jack",1,0.11
"sour tangie",1,0.11
"Sour Tangy",1,0.11
"sour tsu",1,0.11
"Sour Tsunami ",1,0.11
"Space Queen",1,0.11
"Star cookie",1,0.11
"star dawg",1,0.11
"Star dawg",1,0.11
"star dawg day time ",1,0.11
"Star Kush",1,0.11
"Star pupil",1,0.11
"Stardawg",1,0.11
"StarDawg",1,0.11
"Stardawg ",1,0.11
"Starwood",1,0.11
"Still",1,0.11
"strawberry",1,0.11
"Strawberry cough/// mood enhancer",1,0.11
"Strawberry Haze",1,0.11
"Sundae Driver",1,0.11
"Sunset sherbert",1,0.11
"Sunset Sherbert",1,0.11
"Sunset sherbert ",1,0.11
"sunset sherbet",1,0.11
"sunset shertbert",1,0.11
"Super lemon haze",1,0.11
"Super Silver Haze",1,0.11
"Swamp thing",1,0.11
"Swamp Thing",1,0.11
"Swamp Thing #7",1,0.11
"Sweat tooth",1,0.11
"Sweet Pink Grapefruit",1,0.11
"Sweet Tooth ",1,0.11
"Sweettooth",1,0.11
"Tang tang Afghani",1,0.11
"Tang Tang Afghani",1,0.11
"Tang Tang Kunduz",1,0.11
"Tang Tang x Afghani",1,0.11
"Tangerine",1,0.11
"Tangerine dreams ",1,0.11
"Tangerine haze",1,0.11
"Tangerine Kush",1,0.11
"Tangle ",1,0.11
"Tardis #9",1,0.11
"tcp",1,0.11
"Thai landrace",1,0.11
"THC",1,0.11
"THC 5 mg gummies",1,0.11
"the",1,0.11
"They are all nasty",1,0.11
"Train wreck",1,0.11
"Train Wreck",1,0.11
"trainwreck",1,0.11
"Transdermal patch",1,0.11
"tri wifi",1,0.11
"unk",1,0.11
"Unknown",1,0.11
"unsure",1,0.11
"using tinctures",1,0.11
"Walker kush",1,0.11
"Wedding cake",1,0.11
"Wedding Cake",1,0.11
"Wedding cake ",1,0.11
"Wedding Cake ",1,0.11
"whatever I can get",1,0.11
"Whatever is available",1,0.11
"White Fire Alien",1,0.11
"white fire OG ",1,0.11
"White Knuckles",1,0.11
"White rhino",1,0.11
"White Rhino×Bubba",1,0.11
"White Widow Auto",1,0.11
"White Widow Skunk",1,0.11
"Wonder woman",1,0.11
"Yeager",1,0.11
"ZSkittles",1,0.11
