"response","count","percent_responded"
"green crack",1,0.36
"GSC",1,0.36
"Gummies ",1,0.36
"Harlequin ",1,0.36
"Harmony rose",1,0.36
"Have never purchased by strain",1,0.36
"Hawaiian Spice",1,0.36
"Haze",1,0.36
"I never pay attention to names only content",1,0.36
"indica",1,0.36
"Jack any of them",1,0.36
"Jack frost ",1,0.36
"Jack herer",1,0.36
"Kush",1,0.36
"Las Vegas bubba kush",1,0.36
"Las Vegas Bubba Kush",1,0.36
"Lemon ",1,0.36
"Lemon alien",1,0.36
"Lemon G",1,0.36
"Lemon Jeffrey",1,0.36
"Lemon kush",1,0.36
"lemon meringue ",1,0.36
"Lemon meringue ",1,0.36
"lemon skunk (DNA)",1,0.36
"Lemon Squeeze",1,0.36
"Madgirl",1,0.36
"Mandarin Dreams",1,0.36
"Maple Trainwreck",1,0.36
"Master Kush",1,0.36
"Medical Mass CBD",1,0.36
"Meltdown ",1,0.36
"Midnight",1,0.36
"Mimosa",1,0.36
"Moonshine haze",1,0.36
"Mr clean",1,0.36
"Mr. Clean",1,0.36
"N/a",1,0.36
"N/A",1,0.36
"Night nurse",1,0.36
"Night nurse ",1,0.36
"none",1,0.36
"northern lights",1,0.36
"Not sure yet",1,0.36
"Og",1,0.36
"Og kush",1,0.36
"OMG",1,0.36
"Peach Purée",1,0.36
"Peach Puree",1,0.36
"peak",1,0.36
"Pennywise ",1,0.36
"Pineapple express",1,0.36
"Pineapple Express",1,0.36
"Pineapple Express ",1,0.36
"Pink Kush",1,0.36
"Pink Lemonade",1,0.36
"Pure Sativa",1,0.36
"Purple haze ",1,0.36
"Sacari",1,0.36
"Sativa ",1,0.36
"sativa strains",1,0.36
"Serious Happiness",1,0.36
"Shark Shock and ALL HIGH CBD STRAINS ",1,0.36
"Sin Mint",1,0.36
"Skywalker OG ",1,0.36
"Snoop dog",1,0.36
"Snowland",1,0.36
"Sour diesel",1,0.36
"Sour disesl",1,0.36
"Sour Grape",1,0.36
"Sour Tangie",1,0.36
"sour tsu",1,0.36
"Star cookie",1,0.36
"star dawg day time ",1,0.36
"StarDawg",1,0.36
"Starwood",1,0.36
"Stavia",1,0.36
"strawberry",1,0.36
"Strawberry Diesel",1,0.36
"Strawberry Fields",1,0.36
"Strawberry Lemonade",1,0.36
"Strawberry Pebbles",1,0.36
"Sunset sherbert",1,0.36
"Sunset sherbert ",1,0.36
"Super Silver Haze",1,0.36
"Sweet Island",1,0.36
"Sweet Pink Grapefruit",1,0.36
"Tangerine Haze",1,0.36
"Tangle ",1,0.36
"Tardis #9",1,0.36
"THC",1,0.36
"The Remedy (CBD)",1,0.36
"Trainwreck",1,0.36
"Tres sister",1,0.36
"unknown",1,0.36
"unsure",1,0.36
"Walker kush",1,0.36
"Wappa",1,0.36
"Wedding cake ",1,0.36
"White harmony ",1,0.36
"White rhino",1,0.36
"White Rhino×Bubba",1,0.36
