"response","count","percent_responded"
"Girl scout cookie ",1,0.17
"Girl Scout Cookie ",1,0.17
"Glue",1,0.17
"God's Gift",1,0.17
"Gods gift",1,0.17
"golden Banana",1,0.17
"Golden lemon",1,0.17
"golden lemons",1,0.17
"Golden pineapple",1,0.17
"Golden Strawberry",1,0.17
"GORILLA GLUE",1,0.17
"gorilla glue #4",1,0.17
"Gorilla glue #4",1,0.17
"gorilla goo",1,0.17
"gorrilla glue",1,0.17
"Grand Daddy Purple",1,0.17
"grandadddy purp",1,0.17
"Grandaddy purple",1,0.17
"Granddaddy purple kush",1,0.17
"Grandpa's Breath",1,0.17
"Grape crush",1,0.17
"Grape god",1,0.17
"Grateful Breath",1,0.17
"Guava D",1,0.17
"Guptilla",1,0.17
"Hashplant",1,0.17
"Hawaiian spice",1,0.17
"Hazel",1,0.17
"headband",1,0.17
"Headband",1,0.17
"High CBD OG Kush",1,0.17
"High THC, low CBD",1,0.17
"Highway Man",1,0.17
"Highwayman",1,0.17
"higwayman day time ",1,0.17
"Hindu kush",1,0.17
"Hindu Kush",1,0.17
"Holy Grail 69",1,0.17
"Humbolt Country",1,0.17
"hybrid - sativa dominant",1,0.17
"hybrid/indaca",1,0.17
"hydropothicary thc elixer spray",1,0.17
"I don't have a preference",1,0.17
"I have not been provided an option to even choose",1,0.17
"incense haze",1,0.17
"INDICA",1,0.17
"Indicus hybrid",1,0.17
"Jack Frost ",1,0.17
"Jack Herrera ",1,0.17
"Jacksons jambo",1,0.17
"Jilly bean ",1,0.17
"Jillybean",1,0.17
"just learning about cbd",1,0.17
"king kong",1,0.17
"Kt dawg",1,0.17
"Kush ",1,0.17
"las vegas buba kush",1,0.17
"Laura Winslow ",1,0.17
"Lemon",1,0.17
"lemon diesel",1,0.17
"Lemon haze",1,0.17
"Lemon Haze",1,0.17
"Lemon ice",1,0.17
"lemon jeffery",1,0.17
"Lemon jeffery ",1,0.17
"Lemon jeffrey",1,0.17
"Lemon Jefrey",1,0.17
"Lemon Maringe ",1,0.17
"Lemon Merigune",1,0.17
"Lemon meringue ",1,0.17
"Lemon Meringue ",1,0.17
"Lemon skunk",1,0.17
"Lemon skunk ",1,0.17
"Lemon Squeeze",1,0.17
"Longs Peak Blue",1,0.17
"Louie",1,0.17
"lower THC strains",1,0.17
"Magic Beans ;-) ",1,0.17
"Mandarin Orange Chicken",1,0.17
"Mandrin dream",1,0.17
"Mango Kush",1,0.17
"Mango Tango",1,0.17
"Mangolicious",1,0.17
"Medussa",1,0.17
"Melodious Funk x Jack",1,0.17
"Mickey Kush",1,0.17
"MIMOSA",1,0.17
"mimosa ",1,0.17
"MK Ultra",1,0.17
"montenuska thunderfuck",1,0.17
"moonshine haze",1,0.17
"Moonshine Haze",1,0.17
"Mother of Berries ",1,0.17
"Mother Theresa (Indica with high CBD)",1,0.17
"Mountain Berry ",1,0.17
"Mt.tom",1,0.17
"na",1,0.17
"Na",1,0.17
"night nurse",1,0.17
"Night nurse",1,0.17
"Night Nurse",1,0.17
"No preference",1,0.17
"Nom Nom",1,0.17
"Northern lights",1,0.17
"Not sure",1,0.17
"O R Kush",1,0.17
"Of",1,0.17
"OG 99",1,0.17
"Og kush",1,0.17
"OG Kush ",1,0.17
"Orange Zkittles ",1,0.17
"Pangea",1,0.17
"Peach puree",1,0.17
"Peak",1,0.17
"pennywise",1,0.17
"Phantom cookies",1,0.17
"Pineapple Chunk",1,0.17
"Pineapple Express ",1,0.17
"Pineapple Sage",1,0.17
"Pineapple Trainwreck",1,0.17
"Platinum Girscout ",1,0.17
"Platinum Wreck",1,0.17
"Pot of Gold",1,0.17
"Pure Indica",1,0.17
"Purple Chem",1,0.17
"Purple eater",1,0.17
"Purple Eclipse ",1,0.17
"Purple haze ",1,0.17
"purple kush",1,0.17
"Purple Kush",1,0.17
"Purple train wreck",1,0.17
"Purple Trainwreck",1,0.17
"queen",1,0.17
"Querkle",1,0.17
"rasberry kush",1,0.17
"Raspberry Cough",1,0.17
"redline",1,0.17
"Road kill skunk ",1,0.17
"Roadkill Skunk x Chem",1,0.17
"Royal Kush",1,0.17
"Sage 21",1,0.17
"sapphire",1,0.17
"Sapphire kush ",1,0.17
"sativa dominant hybrid",1,0.17
"Scotts o.g.",1,0.17
"See above",1,0.17
"Sirius Black",1,0.17
"Skunk",1,0.17
"Skywalker OG",1,0.17
"Snazzleberry #3",1,0.17
"Sour cookies ",1,0.17
"sour diesel",1,0.17
"Sour disel",1,0.17
"Sour purple desle",1,0.17
"Space queen",1,0.17
"Spur diesel",1,0.17
"Star Cookie #11",1,0.17
"Star dawg",1,0.17
"Star Killer",1,0.17
"Stardawg",1,0.17
"Starkiller",1,0.17
"Strawberry Pebbles ",1,0.17
"Sugar Black Rose",1,0.17
"Sunset Sherbert",1,0.17
"sunshine daydream",1,0.17
"Super Lemon Haze",1,0.17
"Super Lemon Haze ",1,0.17
"Super Silver Haze",1,0.17
"Swamp thing",1,0.17
"Swamp Thing",1,0.17
"Sweat Tooth",1,0.17
"Sweet Island Skunk (low pain/mood lifter)",1,0.17
"Sweet Skunk Jack",1,0.17
"sweet tooth",1,0.17
"sweet tooth ",1,0.17
"SweetTooth",1,0.17
"Tangerine ",1,0.17
"Tangerine Kush",1,0.17
"Tangi",1,0.17
"the Wife",1,0.17
"Ting",1,0.17
"train wreck",1,0.17
"Train Wreck",1,0.17
"Train wreck /// pain relief",1,0.17
"Tri wifi",1,0.17
"Tsunami trainwreck ",1,0.17
"unknown",1,0.17
"Unknown",1,0.17
"unsure",1,0.17
"Very small amount of TCH",1,0.17
"Vyb Boost",1,0.17
"VYB Boost",1,0.17
"VYB Float",1,0.17
"Walker Kush",1,0.17
"wedding cake",1,0.17
"White Cindy",1,0.17
"white widow",1,0.17
"White widow ",1,0.17
"XJ 13",1,0.17
"xj13",1,0.17
"XJ13",1,0.17
"Zkittlez ",1,0.17
