"response","count","percent_responded"
"blue dream ",1,0.17
"Blue dream ",1,0.17
"Blue Dream ",1,0.17
"Blueberry Cheese",1,0.17
"Blueberry Pomegranite",1,0.17
"Bootylicious ",1,0.17
"Bordello",1,0.17
"Bruce banner ",1,0.17
"Bruce banner #3",1,0.17
"Bubba Fett",1,0.17
"Bubba OG",1,0.17
"Bubba x Blockhead",1,0.17
"Bubblegum",1,0.17
"Buckeye Purple",1,0.17
"Buddah ",1,0.17
"Buddha’s Sister",1,0.17
"Burnt Cream Pie",1,0.17
"C99",1,0.17
"Cali kush",1,0.17
"cannatonic",1,0.17
"CannaTSRO1 (Indica with high CBD)",1,0.17
"Cappuccino 420",1,0.17
"Captains cake",1,0.17
"Caramelicious",1,0.17
"Cbd",1,0.17
"CBD",1,0.17
"CBD-heavy",1,0.17
"CBD punch",1,0.17
"Chem",1,0.17
"Chem 4",1,0.17
"Chem Dank x slymerwood",1,0.17
"Chem Dawg",1,0.17
"Chem dog",1,0.17
"Chem Dog",1,0.17
"chem dog ",1,0.17
"ChemDog",1,0.17
"Chocolate OG",1,0.17
"chocolate oranges ",1,0.17
"Chocolope",1,0.17
"Chocoloupe",1,0.17
"Chronic",1,0.17
"Cinderella",1,0.17
"Citrique",1,0.17
"Commerce city Kush",1,0.17
"Cookie and cream ",1,0.17
"Cookie Pebbles",1,0.17
"cookies and cream",1,0.17
"Cookies and Cream",1,0.17
"Corn mash",1,0.17
"Cornbread",1,0.17
"Cotton Candy",1,0.17
"Critical Kush",1,0.17
"Cush",1,0.17
"Dakini Kush",1,0.17
"Dank sinatra",1,0.17
"Dank Sinatra",1,0.17
"Dead Head OG",1,0.17
"Death",1,0.17
"Deep Chunkolate",1,0.17
"die hard",1,0.17
"Diesel Dough ",1,0.17
"Do-si-does",1,0.17
"Do Si Dos",1,0.17
"Doc Holiday",1,0.17
"Doesnt matter",1,0.17
"don't know ",1,0.17
"Don’t know",1,0.17
"Double Black Domina",1,0.17
"Double Black Domina for sleep ",1,0.17
"Durban OG",1,0.17
"Durban Poisin",1,0.17
"durban poison",1,0.17
"Durban Poison ",1,0.17
"Dutchberry",1,0.17
"Ectocooler ",1,0.17
"Fade",1,0.17
"Fire",1,0.17
"Fire OG",1,0.17
"flo og",1,0.17
"Flo og",1,0.17
"Flow",1,0.17
"Forbidden Fruit",1,0.17
"French Toast ",1,0.17
"Fruity pebbles kush",1,0.17
"G2",1,0.17
"G88 Hashplant",1,0.17
"Gassy ogs",1,0.17
"gdp or ktdawg",1,0.17
"Gellato",1,0.17
"Gg",1,0.17
"gg #4",1,0.17
"GG 4",1,0.17
"gg4",1,0.17
"Gg4",1,0.17
"Ghost Train Haze",1,0.17
"girl scout cookie",1,0.17
"Girl Scout cookie",1,0.17
"girl scout cookies",1,0.17
"Girl scout cookies",1,0.17
"Girl scout Cookies ",1,0.17
"Girls Scout Cookie",1,0.17
"Girls Scout Cookies",1,0.17
"Gods Gift",1,0.17
"Goji og",1,0.17
"Gorrila glue 4",1,0.17
"Gorrilla Glue",1,0.17
"Grand Daddy Purp",1,0.17
"Grand Daddy Purp ",1,0.17
"Grand Daddy Purple",1,0.17
"Granddaddy purple",1,0.17
"Grape ape",1,0.17
"Grape Ape",1,0.17
"Grape ape /// sleep aide",1,0.17
"Grapefruit x Chem D",1,0.17
"Grease Monkey",1,0.17
"Green Crack",1,0.17
"Guava d",1,0.17
"Gummy Bear",1,0.17
"Hard Candy",1,0.17
"Harlequin ",1,0.17
"Hash Plant",1,0.17
"Haze",1,0.17
"Headband",1,0.17
"Headband ",1,0.17
"Herijuana",1,0.17
"High Times (Tahoe Kush hybrid)",1,0.17
"Holy grail",1,0.17
"Honey banana ",1,0.17
"Honey Bananas ",1,0.17
"House blend",1,0.17
"Huckleberry",1,0.17
"Hybrid",1,0.17
"Hybrid ",1,0.17
"I don't have a preference",1,0.17
"I have not been provided an option to even choose",1,0.17
"idk",1,0.17
"Idk",1,0.17
"Indict Don Hybrids",1,0.17
"isk",1,0.17
"Jack",1,0.17
"Jack frost",1,0.17
"Jack Frost",1,0.17
"Jack Harare ",1,0.17
"Jack herer",1,0.17
"Jack Herer ",1,0.17
"Jack Herrar ",1,0.17
"Jackhare ",1,0.17
"jet fuel",1,0.17
"Jilly Bean",1,0.17
"jilly bean ",1,0.17
"JillyBean",1,0.17
"Joystick",1,0.17
"Know",1,0.17
"kush",1,0.17
"Kush 4",1,0.17
"kush dawg",1,0.17
"Las Vegas Bubba Kush",1,0.17
"lavendar",1,0.17
"Lee Roy",1,0.17
"Lemon Alien",1,0.17
"Lemon cello ",1,0.17
"Lemon jeffery",1,0.17
"Lemon Jeffery",1,0.17
"Lemon Jeffery ",1,0.17
"lemon jeffrey",1,0.17
"Lemon jeffrey",1,0.17
"Lemon Jeffrey ",1,0.17
"Lemon Lime Punch",1,0.17
"lemon merangue",1,0.17
"Lemon meringue",1,0.17
"Lemon Meringue",1,0.17
"Lemon meringue ",1,0.17
"Lemon Skunk ",1,0.17
"Lemonskunk(DNA Genetics)",1,0.17
"Longs Peak Blue",1,0.17
"Longs peak blue ",1,0.17
"lower THC strains",1,0.17
"Lucky Charm",1,0.17
"Lucky charms",1,0.17
"Lucky Charms",1,0.17
"Mag mile ",1,0.17
"mandarin cookies",1,0.17
"master kush",1,0.17
"Melodious Funk x Jack Herer",1,0.17
"Meltdown ",1,0.17
"mixed",1,0.17
"MOB",1,0.17
"Mobsta (a local GSC x Dream Cookie Cake hybrid)",1,0.17
"Monster Kush",1,0.17
"Moonrise ",1,0.17
"Moonshine haze",1,0.17
"Most Hybrids",1,0.17
"Mother of Berries",1,0.17
"Mother of berries cbd ",1,0.17
"Motorbreath",1,0.17
"Mr clean",1,0.17
"Mr Clean",1,0.17
"Mr. Clean",1,0.17
"My Own",1,0.17
"na",1,0.17
"narnia",1,0.17
"Nl1",1,0.17
"No idea",1,0.17
"No preference",1,0.17
"Northern Durban",1,0.17
"northern lights",1,0.17
"Northern lights",1,0.17
"Northern Lights Nl Indica",1,0.17
"Not sure",1,0.17
"Obama kush",1,0.17
"OG 99",1,0.17
"OG CUSH",1,0.17
"Og kush",1,0.17
"OG kush",1,0.17
"OG kush ",1,0.17
"Orange Krush",1,0.17
"Other Sativa heavy hybrids",1,0.17
"Outerspace",1,0.17
"Pakistan Chitral Kush",1,0.17
"PANAMA RED",1,0.17
"Pbk",1,0.17
"Peach bliss",1,0.17
"Peach Purée ",1,0.17
"Peach puree",1,0.17
"Peach Puree",1,0.17
"Penny wise ",1,0.17
"Phantom cookies",1,0.17
"Pineapple Dream",1,0.17
"Pink Panther ",1,0.17
"pink panties",1,0.17
"Platinum Cookies",1,0.17
"Platinum OG",1,0.17
"Pure sativa vape",1,0.17
"Purple",1,0.17
"Purple glue",1,0.17
"Purple haze",1,0.17
"Purple Haze ",1,0.17
"Purple Lamborghini",1,0.17
"Purple Trainwreck",1,0.17
"purple urkel",1,0.17
"Purple Urkle ",1,0.17
"ROYAL-BLUEMATIC",1,0.17
"Royal Gorilla ",1,0.17
"Sativa",1,0.17
"Sativa ",1,0.17
"SATIVA ",1,0.17
"sativa/indica 50/50 hybrid",1,0.17
"Scott’s og",1,0.17
"See above ",1,0.17
"sensi star",1,0.17
"Shark tooth ",1,0.17
"Sherbert",1,0.17
"Silver Haze",1,0.17
"Sky walker",1,0.17
"Skywalker",1,0.17
"Slk x skunk",1,0.17
"SLK/Jack",1,0.17
"something goat or goat something- I forgot name",1,0.17
"Something with a strong body high",1,0.17
"Sour D",1,0.17
"Sour desiel",1,0.17
"Sour diesel",1,0.17
"Sour diesel ",1,0.17
"sour diseil",1,0.17
"Sour Kosher",1,0.17
"Sour Tangie",1,0.17
"Sour Tsunami ",1,0.17
"Special Sauce",1,0.17
"Star cookie",1,0.17
"Star Cookies",1,0.17
"Star Dawg",1,0.17
"Star dawg ",1,0.17
"Stardawg",1,0.17
"Stativa",1,0.17
"Stawdowg",1,0.17
"Strawberry cheesecake",1,0.17
"Strawberry pebbles",1,0.17
"strawberry pebbles ",1,0.17
"Sundae driver",1,0.17
"Sunshine daydream",1,0.17
"Super Silver Haze",1,0.17
"Super Skunk",1,0.17
"Super Sour Skunk",1,0.17
"Swap Thing",1,0.17
"sweet tooth",1,0.17
"Tahoe OG Kush",1,0.17
"TANGERINE HAZE",1,0.17
"tangie",1,0.17
"Tangie Kush",1,0.17
"Tardis",1,0.17
"TBD",1,0.17
"The evelyne",1,0.17
"The Guice",1,0.17
"Them",1,0.17
"these names are so stupid, please, please, PLEASE change the naming of your strains, cannabis industry",1,0.17
"Train wreck",1,0.17
"Triangle mints ",1,0.17
"tweed strangelove ",1,0.17
"unknown",1,0.17
"unknown high cbd/thcv strain I grew",1,0.17
"unsure",1,0.17
"VYB Peak",1,0.17
"Vyper",1,0.17
"Walker kush",1,0.17
"Wedding cake",1,0.17
"White Rhino x Bubba",1,0.17
"White Strwberry Diesel",1,0.17
"Your mama",1,0.17
