"response","count","percent_responded"
"Blue dragon",1,0.16
"Blue Mystiq",1,0.16
"blue nina",1,0.16
"blueberry headband",1,0.16
"Blueberry og",1,0.16
"Boaty McBoatface(CBD Medihaze)",1,0.16
"Brownie Scout ",1,0.16
"BRUCE BANNER",1,0.16
"Bruce Banner ",1,0.16
"Bubblegum",1,0.16
"Buddha's sister",1,0.16
"Buddha's Sister",1,0.16
"Buddha sister ",1,0.16
"Buddha’s Sister ",1,0.16
"Buddhas sister ",1,0.16
"California Orange ",1,0.16
"Candy Chem",1,0.16
"canntrust cbd oil",1,0.16
"CBD",1,0.16
"Cbd 1:1",1,0.16
"CBD 1:1",1,0.16
"CBD Hemp Oil",1,0.16
"Chem",1,0.16
"chem dawg",1,0.16
"Chem dawg",1,0.16
"Chem Dawg #4",1,0.16
"Chemdawg",1,0.16
"Chemdawg 91",1,0.16
"Cherry Pie",1,0.16
"Chocalope",1,0.16
"chocolate cream",1,0.16
"Chocolate Oranges",1,0.16
"Chuck og",1,0.16
"Cinderella",1,0.16
"Cinderella 99",1,0.16
"Cinex",1,0.16
"Cinex ",1,0.16
"Citrix",1,0.16
"Cookie pebbles",1,0.16
"cookies & cream",1,0.16
"Cookies & cream",1,0.16
"Cookies and cream ",1,0.16
"Corn bread",1,0.16
"Corn bread ",1,0.16
"Cotton Candy",1,0.16
"Crew Shark with CBD (Indica with high CBD)",1,0.16
"Critical OG",1,0.16
"Critical Sensei Star",1,0.16
"Deathstar",1,0.16
"deisel",1,0.16
"Diesel ",1,0.16
"Do-si-do",1,0.16
"Doesnt matter",1,0.16
"Domnesia",1,0.16
"don't know",1,0.16
"dont know",1,0.16
"Dosidos by Culta",1,0.16
"dr. grinspoon",1,0.16
"Dr. White",1,0.16
"Durban poison",1,0.16
"Durban Poison ",1,0.16
"East Coast Sour Diesel",1,0.16
"Face wreck ",1,0.16
"Facewreck",1,0.16
"Fire OG",1,0.16
"Flower",1,0.16
"GC",1,0.16
"GC #4",1,0.16
"Gdp",1,0.16
"GG #4",1,0.16
"GG 4",1,0.16
"Gg#4",1,0.16
"gg3",1,0.16
"GG4 - Indica",1,0.16
"Ghost train haze",1,0.16
"Ghost Train Haze",1,0.16
"Ghost Train Haze ",1,0.16
"Ghostrain haze",1,0.16
"girl scout cookie",1,0.16
"Girl scout cookie",1,0.16
"Girl Scout cookie",1,0.16
"Girl Scout Cookie",1,0.16
"girl scout cookie ",1,0.16
"Girl Scout cookie ",1,0.16
"Girl scout cookies",1,0.16
"Girl Scout cookies",1,0.16
"Girl Scout cookies ",1,0.16
"Girl Scout Cookies (original)",1,0.16
"Glorilla Glue",1,0.16
"GOD FATHER OG",1,0.16
"Golden triangle ",1,0.16
"gorilla glue",1,0.16
"Gorilla Glue #4 AKA GG #4",1,0.16
"Grand Daddy Purp",1,0.16
"Grand Daddy Purple",1,0.16
"Granddaddy purple",1,0.16
"Granddaddy Purple ",1,0.16
"Granddaddy Purple Gdp Indica. ",1,0.16
"grape god",1,0.16
"Grape god",1,0.16
"Grape God - Bask",1,0.16
"grapefruit",1,0.16
"grease monkey #9",1,0.16
"Grease Monkey OG",1,0.16
"Green",1,0.16
"Green crack ",1,0.16
"GSC",1,0.16
"Harlequin",1,0.16
"Harlequin ",1,0.16
"Harliquien",1,0.16
"Harmony rose",1,0.16
"Hashplant",1,0.16
"Have never purchased by strain",1,0.16
"Hawaiian Spice",1,0.16
"Haze",1,0.16
"High CBD, low THC",1,0.16
"high thca hybrids",1,0.16
"Highwayman",1,0.16
"Hindu Kush",1,0.16
"Holy Moly ",1,0.16
"Hshsj",1,0.16
"hybrid",1,0.16
"Hybrid",1,0.16
"hybrid/sativa",1,0.16
"I",1,0.16
"I don't have a preference",1,0.16
"I don't know",1,0.16
"I have not been provided an option to even choose",1,0.16
"I haven't found my #1 favorite yet",1,0.16
"I use CBD OIL",1,0.16
"Indica ",1,0.16
"INDICA SATIVA HYBRIDS",1,0.16
"Indica/Indus (Ganja)",1,0.16
"indigo",1,0.16
"Inica",1,0.16
"Jack Frost",1,0.16
"Jack harer ",1,0.16
"Jack hearer",1,0.16
"Jack Herer ",1,0.16
"Jack Pine",1,0.16
"JACK PINE",1,0.16
"Jellybean",1,0.16
"Killer Queen",1,0.16
"Kosher kush",1,0.16
"Kush ",1,0.16
"L'Orange",1,0.16
"LA Confidential",1,0.16
"Las Vegas Buba Kush",1,0.16
"las vegas bubba kush",1,0.16
"Las Vegas bubba kush",1,0.16
"Las Vegas Bubba Kush",1,0.16
"Lee Roy",1,0.16
"lemon",1,0.16
"Lemon ",1,0.16
"Lemon alien",1,0.16
"Lemon G",1,0.16
"Lemon Haze ",1,0.16
"Lemon Jeffery ",1,0.16
"lemon jeffrey",1,0.16
"Lemon meringue",1,0.16
"Lemon Meringue",1,0.16
"lemon meringue ",1,0.16
"Lemon meringue ",1,0.16
"Lemon Meringue ",1,0.16
"Lemon og",1,0.16
"lemon skunk",1,0.16
"Lemon Skunk",1,0.16
"Lemon skunk ",1,0.16
"Lemon Squeeze",1,0.16
"lemon walker",1,0.16
"Linguist",1,0.16
"LSD",1,0.16
"Madgirl",1,0.16
"Magic Beans ( beta carophyleene) ?",1,0.16
"Mandarin Dreams",1,0.16
"Mandarin Jack",1,0.16
"Manderian Dreams",1,0.16
"Maple Trainwreck",1,0.16
"Master Kush x Skunk",1,0.16
"Maui Wowie",1,0.16
"Me.Clean",1,0.16
"Melodious funk&jack",1,0.16
"Meltdown ",1,0.16
"MK Ultra",1,0.16
"MOB",1,0.16
"Moonshine haze",1,0.16
"Mother of Berries",1,0.16
"Mr clean",1,0.16
"Mr. Clean ",1,0.16
"N/a",1,0.16
"N/A",1,0.16
"na",1,0.16
"Nepali",1,0.16
"Night nurse",1,0.16
"Night nurse ",1,0.16
"no idea - I don't have enough knowledge to choose",1,0.16
"No preference",1,0.16
"None In Particular, Prefer Hybirds or Indica's",1,0.16
"Not sure",1,0.16
"Not sure yet",1,0.16
"Obama Kush (high pain)",1,0.16
"OG Cush ",1,0.16
"Og kush",1,0.16
"OGKUSH",1,0.16
"OMG",1,0.16
"Orange Harambe",1,0.16
"Peach Purée",1,0.16
"peach puree",1,0.16
"peak",1,0.16
"Pennywise ",1,0.16
"Pineapple Dew High CBD",1,0.16
"Pineapple Express",1,0.16
"pineapple express ",1,0.16
"Pineapple Express ",1,0.16
"Pink Kush",1,0.16
"Pink Lemonade",1,0.16
"Platinum",1,0.16
"pomegranate blueberry (indica cartridge from Neta) ",1,0.16
"Pure CBD",1,0.16
"pure kush",1,0.16
"Pure Sativa",1,0.16
"Purple Gorilla",1,0.16
"Purple haze",1,0.16
"Purple Lamborghini",1,0.16
"Purple Lamborghini ",1,0.16
"Purple urkle",1,0.16
"Purple urple",1,0.16
"Rainmaker",1,0.16
"Redline",1,0.16
"Roadkill skunk",1,0.16
"Sacari",1,0.16
"sativa strains",1,0.16
"Serious Happiness",1,0.16
"shark shock",1,0.16
"Shark Shock",1,0.16
"Shark Shock and ALL HIGH CBD STRAINS ",1,0.16
"Silver haze",1,0.16
"Silver Haze",1,0.16
"Skunk ",1,0.16
"Skywalker OG ",1,0.16
"Snoop dog",1,0.16
"Snow Dog",1,0.16
"soulmate",1,0.16
"Sour D",1,0.16
"Sour d ",1,0.16
"Sour deisle",1,0.16
"Sour Grape",1,0.16
"Sour Jack",1,0.16
"sour tangie",1,0.16
"sour tsu",1,0.16
"Star 91 #8",1,0.16
"Star cookie",1,0.16
"star dawg day time ",1,0.16
"Star Kush",1,0.16
"Star pupil",1,0.16
"Stardawg",1,0.16
"Stardawg ",1,0.16
"Starwood",1,0.16
"Stavia",1,0.16
"Still experimenting ",1,0.16
"strawberry",1,0.16
"Strawberry cough/// mood enhancer",1,0.16
"Strawberry Diesel",1,0.16
"Strawberry Lemonade",1,0.16
"Strawberry Pebbles",1,0.16
"Sundae Driver",1,0.16
"Sunset sherbert",1,0.16
"Sunset Sherbert",1,0.16
"Sunset sherbert ",1,0.16
"Sunshine Daydream",1,0.16
"Super Lemon Haze",1,0.16
"Super silver haze",1,0.16
"Super Silver Haze",1,0.16
"Sweat tooth",1,0.16
"Sweet Island",1,0.16
"Sweet Pink Grapefruit",1,0.16
"Sweet Tooth ",1,0.16
"Sweettooth",1,0.16
"Tahoe kush",1,0.16
"Tang tang Afghani",1,0.16
"Tang Tang Kunduz",1,0.16
"Tang Tang x Afghani",1,0.16
"Tangerine",1,0.16
"Tangerine Haze",1,0.16
"Tangerine Kush",1,0.16
"Tangle ",1,0.16
"Thai landrace",1,0.16
"THC",1,0.16
"Thunderstruck",1,0.16
"Train Wreck",1,0.16
"tri wifi",1,0.16
"unknown",1,0.16
"unsure",1,0.16
"Wappa",1,0.16
"Wedding Cake",1,0.16
"Wedding cake ",1,0.16
"Wedding Cake ",1,0.16
"White Fire Alien",1,0.16
"white fire OG ",1,0.16
"White harmony ",1,0.16
"White Knuckles",1,0.16
"White rhino",1,0.16
"White Rhino×Bubba",1,0.16
"white widow",1,0.16
"White widow",1,0.16
"White Widow Skunk",1,0.16
"Wonder woman",1,0.16
