"response","count","percent_responded"
"lavendar",1,0.15
"Lavender ",1,0.15
"Lemon haze",1,0.15
"Lemon jeffery",1,0.15
"Lemon Jeffery ",1,0.15
"Lemon Jeffrey",1,0.15
"Lemon Jeffrey ",1,0.15
"Lemon Lime Punch",1,0.15
"Lemon Meringue",1,0.15
"Lemon Meringue ",1,0.15
"Lemon Meringue Pie",1,0.15
"Lemon morangue ",1,0.15
"Lemon Skunk ",1,0.15
"lemonade sour diesel",1,0.15
"Lemonskunk(DNA Genetics)",1,0.15
"Light saber ",1,0.15
"Longs peak blue ",1,0.15
"lost coast og",1,0.15
"lower THC strains",1,0.15
"Lucky charms",1,0.15
"Mag mile ",1,0.15
"mandarin cookies",1,0.15
"Mandarin Dreams Stormtrooper #2",1,0.15
"Mango kush ",1,0.15
"Medicine Man",1,0.15
"Melodious Funk x Jack Herer",1,0.15
"Mendo Breath",1,0.15
"MOB",1,0.15
"Mobsta (a local GSC x Dream Cookie Cake hybrid)",1,0.15
"Monster Kush",1,0.15
"Moon man",1,0.15
"Moonrise ",1,0.15
"Mother of berries",1,0.15
"Mother of Berries",1,0.15
"Mother of berries cbd ",1,0.15
"Motorbreath",1,0.15
"Mr Clean",1,0.15
"Mr. Clean",1,0.15
"N/a",1,0.15
"N/A",1,0.15
"narnia",1,0.15
"Nl1",1,0.15
"no preference",1,0.15
"None ",1,0.15
"Northern Durban",1,0.15
"Northern Lights ",1,0.15
"Not sure",1,0.15
"Not Sure",1,0.15
"Not sure what’s in my tincture ",1,0.15
"NY Diesel",1,0.15
"NYC Diesel",1,0.15
"NYC sour diesel",1,0.15
"Obama kush",1,0.15
"OG 99",1,0.15
"OG kush ",1,0.15
"OG Kush ",1,0.15
"Orange Krush",1,0.15
"Original Amnesia ",1,0.15
"Other Sativa heavy hybrids",1,0.15
"Outerspace",1,0.15
"Pakistan Chitral Kush",1,0.15
"Pbk",1,0.15
"Peach Puree",1,0.15
"Penny wise ",1,0.15
"Phantom cookies",1,0.15
"pineapple chunk",1,0.15
"Pineapple Dream",1,0.15
"Pink Panther ",1,0.15
"pink panties",1,0.15
"Platinum Bubba",1,0.15
"Platinum Cookies",1,0.15
"Platinum Huckaberry Cookies",1,0.15
"Poet's Walk ",1,0.15
"Profiles, strain names are not a good indicator of anything I’ve found. ",1,0.15
"Pucker",1,0.15
"Pure sativa vape",1,0.15
"Purple",1,0.15
"Purple haze",1,0.15
"Purple Haze",1,0.15
"Purple haze ",1,0.15
"Purple Jack",1,0.15
"Purple Lamborghini ",1,0.15
"purple lamborgini",1,0.15
"Purple Trainwreck",1,0.15
"Purple Urkle ",1,0.15
"Purps ",1,0.15
"Resinous Maximus",1,0.15
"Rosetta ",1,0.15
"ROYAL-BLUEMATIC",1,0.15
"Sacaria",1,0.15
"same",1,0.15
"Sativa",1,0.15
"sativa/indica 50/50 hybrid",1,0.15
"Scott's OG",1,0.15
"Scott’s og",1,0.15
"See above ",1,0.15
"Shark Shock",1,0.15
"Shark tooth ",1,0.15
"Sherbert",1,0.15
"Sherbet cookies",1,0.15
"Silver Haze",1,0.15
"Skunk",1,0.15
"Sky walker",1,0.15
"skywalker kush",1,0.15
"Slk x skunk",1,0.15
"SLK/Jack",1,0.15
"Something with a strong body high",1,0.15
"Sour D",1,0.15
"Sour desiel",1,0.15
"Sour diesel",1,0.15
"Sour diesel ",1,0.15
"Sour Kush",1,0.15
"Sour Sunset",1,0.15
"Sour Tangie",1,0.15
"Sour tsunami",1,0.15
"Sour Tsunami ",1,0.15
"Special Sauce",1,0.15
"Star cookie",1,0.15
"Star Cookies",1,0.15
"Star Dawg",1,0.15
"Star dawg ",1,0.15
"Stativa",1,0.15
"Strawberry cheesecake",1,0.15
"Strawberry fields ",1,0.15
"Strawberry Kush",1,0.15
"Strawberry pebbles",1,0.15
"strawberry pebbles ",1,0.15
"Strawnana",1,0.15
"Sundae driver",1,0.15
"Sunshine daydream",1,0.15
"Sunshine Daydream",1,0.15
"Super Lemon Haze",1,0.15
"Super Silver Haze",1,0.15
"Super Skunk",1,0.15
"Super Sour Skunk",1,0.15
"Sweet Skunk x Jack Heurer",1,0.15
"tangerine haze",1,0.15
"Tangie Kush",1,0.15
"Tardis",1,0.15
"The evelyne",1,0.15
"The guice",1,0.15
"Them",1,0.15
"these names are so stupid, please, please, PLEASE change the naming of your strains, cannabis industry",1,0.15
"tie stick",1,0.15
"Train wreck",1,0.15
"Triangle Kush",1,0.15
"Triangle mints ",1,0.15
"tweed strangelove ",1,0.15
"Unknown n/-",1,0.15
"VYB Peak",1,0.15
"Walker kush",1,0.15
"Warlock ",1,0.15
"Wedding cake",1,0.15
"Weed whacked",1,0.15
"White 99",1,0.15
"White Rhino x Bubba",1,0.15
"White Strwberry Diesel",1,0.15
"White widow. ",1,0.15
"Wife",1,0.15
"Your mama",1,0.15
