"response","count","percent_responded"
"CBD Blessings",1,0.21
"CBD indica hybrid",1,0.21
"CBD oils",1,0.21
"CBD Punch",1,0.21
"CBD pure",1,0.21
"Charlottes web",1,0.21
"Charlottes Web",1,0.21
"Cindy-99",1,0.21
"cindy 99",1,0.21
"Citrix",1,0.21
"Clean man",1,0.21
"Clementine",1,0.21
"Clementine ",1,0.21
"cookies and cream",1,0.21
"Cornbread",1,0.21
"Critical Kush",1,0.21
"Critical Kush or any Kush",1,0.21
"critical Mass",1,0.21
"critical mass cbd",1,0.21
"CSC",1,0.21
"cush",1,0.21
"dancehall",1,0.21
"Dawg waltz",1,0.21
"Dead Head ",1,0.21
"Diesel",1,0.21
"Diesel Dough",1,0.21
"Doc holliday",1,0.21
"don'[t know",1,0.21
"don't know",1,0.21
"Don’t have one yet",1,0.21
"Don’t know",1,0.21
"Don’t know ",1,0.21
"Dont",1,0.21
"dont know",1,0.21
"dont track",1,0.21
"Doobie Bird Daydream",1,0.21
"Double stuff",1,0.21
"Double tangie banana",1,0.21
"Dutch dragon",1,0.21
"Easy Rider",1,0.21
"Face wreck",1,0.21
"flo",1,0.21
"Flo",1,0.21
"Flo OG",1,0.21
"float",1,0.21
"French Toast",1,0.21
"Full THC for high pain",1,0.21
"GDP",1,0.21
"Gelato",1,0.21
"geleto",1,0.21
"gemma",1,0.21
"Gg",1,0.21
"GG",1,0.21
"GG X FPOG",1,0.21
"Ghost train haze",1,0.21
"Ghost Train Haze",1,0.21
"Girl guide cookies",1,0.21
"Girl Scott cookie",1,0.21
"Girl scout",1,0.21
"Girl scout cookie ",1,0.21
"Girl scout cookies",1,0.21
"glue",1,0.21
"Glue",1,0.21
"God bud",1,0.21
"Gods Lemon Skunk",1,0.21
"golden Banana",1,0.21
"golden lemons",1,0.21
"Golden pineapple",1,0.21
"Golden Strawberry",1,0.21
"good",1,0.21
"Gorilla glue",1,0.21
"Gorilla Glue",1,0.21
"GORILLA GLUE",1,0.21
"Gorilla glue ",1,0.21
"Gorilla Glue #4",1,0.21
"Gorilla Glue 4",1,0.21
"gorrilla glue",1,0.21
"grand daddy purp",1,0.21
"Grand daddy Purple",1,0.21
"Grand daddy purple ",1,0.21
"Grandaddy purple",1,0.21
"granddaddy purple",1,0.21
"Granddaddy purple kush",1,0.21
"Grape crush",1,0.21
"grape god",1,0.21
"Grape god",1,0.21
"GRAPE GOD",1,0.21
"Harle",1,0.21
"Harlequin",1,0.21
"Harlequin ",1,0.21
"Hashplant",1,0.21
"headband",1,0.21
"Headband",1,0.21
"Heavenly Haze",1,0.21
"herijuana",1,0.21
"High CBD",1,0.21
"High CBD OG Kush",1,0.21
"High CBD to THC ratio ",1,0.21
"High THC, low CBD",1,0.21
"Hybrid sativa dominate",1,0.21
"hybrid/indaca",1,0.21
"Hybrids",1,0.21
"I don't remember strains, but I like indica dominant",1,0.21
"I have not been provided an option to even choose",1,0.21
"I prefer indica dominent",1,0.21
"idk",1,0.21
"Indica Chronic Thunder",1,0.21
"Indica hybrid",1,0.21
"Indica THC ",1,0.21
"Indicol B",1,0.21
"Indicus hybrid",1,0.21
"Inzane in the membrane",1,0.21
"Island Sweet Skunk",1,0.21
"jack",1,0.21
"Jack frost",1,0.21
"Jack Frost",1,0.21
"Jack FRost",1,0.21
"jack herer",1,0.21
"Jack herer",1,0.21
"Jack Pine",1,0.21
"Jack white lotus",1,0.21
"Jacksons jambo",1,0.21
"Jedi",1,0.21
"just learning about cbd",1,0.21
"Kilamanjo",1,0.21
"Killer queen",1,0.21
"king kong",1,0.21
"LA Lady",1,0.21
"las vegas buba kush",1,0.21
"Las vegas bubba kush ",1,0.21
"Lavender",1,0.21
"Lee roy",1,0.21
"lemon",1,0.21
"Lemon",1,0.21
"Lemon ",1,0.21
"Lemon ice",1,0.21
"lemon jefferies",1,0.21
"lemon jeffery",1,0.21
"lemon jeffrey",1,0.21
"Lemon Jefrey",1,0.21
"Lemon kush",1,0.21
"Lemon Maringe ",1,0.21
"Lemon meringue ",1,0.21
"lemon skunk",1,0.21
"Lemon skunk",1,0.21
"Lemon Squeeze",1,0.21
"Lemoncello",1,0.21
"Lemonchello",1,0.21
"Magic Beans ;-) ",1,0.21
"Mango Kush",1,0.21
"Master kush",1,0.21
"Melodious funk",1,0.21
"melodious funk x jack",1,0.21
"Meltdown",1,0.21
"MIMOSA",1,0.21
"MK Ultra",1,0.21
"Mob Boss",1,0.21
"Moderate THC",1,0.21
"moonshine haze",1,0.21
"Moonshine haze",1,0.21
"Moonshine Haze",1,0.21
"Moose & Lobsta",1,0.21
"Mother Theresa (Indica with high CBD)",1,0.21
"Moui Wowie",1,0.21
"N. Lights",1,0.21
"N/A",1,0.21
"night nurse",1,0.21
"Nine pound hammer",1,0.21
"No favorite ",1,0.21
"no preference",1,0.21
"No preference",1,0.21
"no sativa ",1,0.21
"Nom Nom",1,0.21
"none",1,0.21
"Not sure",1,0.21
"Not sure of strain",1,0.21
"Not sure.",1,0.21
"O.G.Kush",1,0.21
"oc",1,0.21
"og kush",1,0.21
"Og kush",1,0.21
"Og Kush",1,0.21
"OG Kush",1,0.21
"Oil",1,0.21
"pennywise",1,0.21
"Pennywise",1,0.21
"Pineapple Chunk",1,0.21
"Pineapple express",1,0.21
"Pineapple Express",1,0.21
"Pineapple Express ",1,0.21
"Pre 98 Bubba Kush",1,0.21
"Princess",1,0.21
"Pure CBD Oil with Hemp Seed Oil",1,0.21
"Pure Indica",1,0.21
"purple dawg",1,0.21
"Purple eater",1,0.21
"Purple Eclipse ",1,0.21
"Purple Haze",1,0.21
"purple kush",1,0.21
"Purple Kush",1,0.21
"Purple og",1,0.21
"Purple train wreck",1,0.21
"Querkle (Indica dominant)",1,0.21
"rasberry kush",1,0.21
"Ringo's Gift",1,0.21
"Royal Kush",1,0.21
"S",1,0.21
"SATIVA",1,0.21
"Sativa ",1,0.21
"Sativas",1,0.21
"Shark Shock",1,0.21
"sin mint",1,0.21
"Skywalker OG",1,0.21
"Smoke",1,0.21
"Smoking flower Indica",1,0.21
"so this ",1,0.21
"sour diesel",1,0.21
"Sour diesel",1,0.21
"Sour Diesel ",1,0.21
"Sour Sunset",1,0.21
"Sour tsu x cat kush",1,0.21
"Sour tsunami cataract kush",1,0.21
"star killer",1,0.21
"Stardawg",1,0.21
"stavia",1,0.21
"Strawberry Cough",1,0.21
"Strawberry Diseal ",1,0.21
"Strawberry haze",1,0.21
"Sugar Black Rose",1,0.21
"Super Bubba",1,0.21
"super lemon haze",1,0.21
"Super Lemon Haze",1,0.21
"Sweet Island Skunk (low pain/mood lifter)",1,0.21
"sweet tooth",1,0.21
"Sweet tooth",1,0.21
"Sweet Tooth",1,0.21
"Tangerine Kush",1,0.21
"Tangie",1,0.21
"tangie 2.1 CBD ",1,0.21
"Tangie by Rhythm ",1,0.21
"THC",1,0.21
"THC oil ( received in capsules)",1,0.21
"The hog",1,0.21
"They are all nasty",1,0.21
"Tikum Olam",1,0.21
"train wreck",1,0.21
"Train Wreck",1,0.21
"Trainwreck",1,0.21
"Tres sister",1,0.21
"Trinity",1,0.21
"unk",1,0.21
"unsure",1,0.21
"Unsure",1,0.21
"using tinctures",1,0.21
"Very small amount of TCH",1,0.21
"Viper",1,0.21
"Vyb Boost",1,0.21
"Walker Kush",1,0.21
"Watermelon fruit drops",1,0.21
"whatever I can get",1,0.21
"white widow",1,0.21
"WhiteRhino x Bubba",1,0.21
"Wonder Woman",1,0.21
"x",1,0.21
"XJ13",1,0.21
"Zkittlez ",1,0.21
