"response","count","percent_responded"
"redline",1,0.39
"Royal Kush",1,0.39
"Rugburn OG",1,0.39
"sativa",1,0.39
"Sativa",1,0.39
"Sativa ",1,0.39
"sativa dominant hybrid",1,0.39
"Sativas",1,0.39
"Silver Mountain ",1,0.39
"Skywalker",1,0.39
"Skywalker OG",1,0.39
"so this ",1,0.39
"Sour",1,0.39
"Sour Bannana Sherbert",1,0.39
"Sour diesel",1,0.39
"Space queen",1,0.39
"Star cookie",1,0.39
"Star Cookie #11",1,0.39
"Star dawg",1,0.39
"Star Killer",1,0.39
"Strawberry fields",1,0.39
"Strawberry Pebbles ",1,0.39
"Super Skunk",1,0.39
"Swamp thing",1,0.39
"Sweet skunk",1,0.39
"Sweet tooth ",1,0.39
"Tangie",1,0.39
"Ting",1,0.39
"Trainwreck",1,0.39
"Tri wifi",1,0.39
"Unknown n/a",1,0.39
"Very small amount of TCH",1,0.39
"Wedding cake",1,0.39
"Wedding Cake",1,0.39
"White walker",1,0.39
"White widow",1,0.39
"X 18",1,0.39
"Zkittlez ",1,0.39
