"response","count","percent_responded"
"Cbd 1:1",1,0.23
"CBD oil",1,0.23
"CBD:THC",1,0.23
"Chad Bud",1,0.23
"Chemdawg 91",1,0.23
"Chocolate Oranges",1,0.23
"Chocolope",1,0.23
"Chuck og",1,0.23
"Cinderella 99",1,0.23
"Cinderella99",1,0.23
"Cinex",1,0.23
"Cinex ",1,0.23
"clementine ",1,0.23
"Clemintine",1,0.23
"Cookies and cream ",1,0.23
"Corn bread",1,0.23
"Corn bread ",1,0.23
"Cornbread",1,0.23
"critical mass",1,0.23
"Cw cbd hemp oil ",1,0.23
"Deep chunkolate",1,0.23
"Diesel",1,0.23
"Diesel ",1,0.23
"Do not use",1,0.23
"Do Si Dos",1,0.23
"don't know ",1,0.23
"Don't not know",1,0.23
"don't use",1,0.23
"Don’t have one yet",1,0.23
"Don’t know, but via internet",1,0.23
"dont know the strains",1,0.23
"Dosido",1,0.23
"Double Black Domina",1,0.23
"dr. grinspoon",1,0.23
"dunno",1,0.23
"Durban Poison",1,0.23
"Durbin poison",1,0.23
"Extreme cream",1,0.23
"face wreak",1,0.23
"Face wreck",1,0.23
"facewreck ",1,0.23
"Feel Relaxed Tincture",1,0.23
"Flower",1,0.23
"Four Lights",1,0.23
"Garilla glue",1,0.23
"GDP",1,0.23
"gg#4",1,0.23
"Gg#4",1,0.23
"gg3",1,0.23
"gg4",1,0.23
"Ghost Train Haze",1,0.23
"Girl Scout cookie",1,0.23
"Girl scout cookie ",1,0.23
"Girl Scout cookie ",1,0.23
"Girl Scout cookies ",1,0.23
"Glorilla Glue",1,0.23
"Gold or diesel OG",1,0.23
"Good Medicine",1,0.23
"Gorilla 🦍 glue",1,0.23
"gorilla glue",1,0.23
"Gorilla Glue #4",1,0.23
"Grand dad cush",1,0.23
"Grand Daddy Purple",1,0.23
"Granddaddy Purple ",1,0.23
"Grape",1,0.23
"GrapeGod",1,0.23
"grease monkey #9",1,0.23
"Green crack",1,0.23
"Green Crack",1,0.23
"GSC",1,0.23
"Harmony rose",1,0.23
"Haze",1,0.23
"Headband",1,0.23
"Herijuana ",1,0.23
"High CBD",1,0.23
"Hindu Kush",1,0.23
"home grown",1,0.23
"Hybrid",1,0.23
"hybrid/sativa",1,0.23
"HYDRO",1,0.23
"I'm strain-agnostic - effects/terpenes are more important",1,0.23
"I care much more",1,0.23
"I don't know ",1,0.23
"Ilera Dream",1,0.23
"Indica ",1,0.23
"Jack any of them",1,0.23
"Jack hearer",1,0.23
"Jack herer",1,0.23
"Jack Herer",1,0.23
"Jack Pine",1,0.23
"Jellybean",1,0.23
"Just use edibles",1,0.23
"kush",1,0.23
"Kush ",1,0.23
"Las Vegas Buba Kush",1,0.23
"Las Vegas bubba kush",1,0.23
"Las Vegas Bubba Kush",1,0.23
"lemon",1,0.23
"Lemon diesel ",1,0.23
"Lemon Jefferies ",1,0.23
"Lemon Jeffrey ",1,0.23
"Lemon Jeffries",1,0.23
"Lemon kush",1,0.23
"lemon merange",1,0.23
"lemon merigne",1,0.23
"Lemon meringue",1,0.23
"Lemon Meringue",1,0.23
"Lemon Meringue ",1,0.23
"Lemon og",1,0.23
"Lemon Skunk",1,0.23
"Lemon Squeeze",1,0.23
"lemon walker",1,0.23
"light saber",1,0.23
"Light Saber",1,0.23
"LSD",1,0.23
"Mango ",1,0.23
"Master Kush",1,0.23
"Maui Wowie",1,0.23
"Mayflower ",1,0.23
"Medical Mass CBD",1,0.23
"Medicine man",1,0.23
"Mimosa",1,0.23
"MOB",1,0.23
"Mob ",1,0.23
"Monkey Blood",1,0.23
"Moonshine Haze",1,0.23
"Mother of Berries",1,0.23
"Mr clean",1,0.23
"Mr. Clean ",1,0.23
"Night nurse",1,0.23
"Night Nurse",1,0.23
"No favorite ",1,0.23
"Northern lights",1,0.23
"Not sure - mostly use gummies and tinctures",1,0.23
"Not sure of strain",1,0.23
"Not sure what’s in my tincture ",1,0.23
"Not sure yet",1,0.23
"OG Kush",1,0.23
"Og kush cbd",1,0.23
"OGKUSH",1,0.23
"Ol'Mendo Hashplant",1,0.23
"one to one",1,0.23
"panama red ",1,0.23
"Peach Puree",1,0.23
"peak",1,0.23
"pennywise",1,0.23
"Pennywise",1,0.23
"perla",1,0.23
"Pineapple Dew High CBD",1,0.23
"Pineapple Express ",1,0.23
"Platinum bubba kush ",1,0.23
"Platinum Kush",1,0.23
"Pot of Gold",1,0.23
"Pure CBD Oil with Hemp Seed Oil",1,0.23
"Purple haze ",1,0.23
"Purple kush",1,0.23
"Purple Lamborghini",1,0.23
"Purple Orange",1,0.23
"Red headed stranger",1,0.23
"Rick Simpson Oil",1,0.23
"Ringo's gift",1,0.23
"SATIVA",1,0.23
"Sativa ",1,0.23
"Serene",1,0.23
"Shark shock",1,0.23
"Sin Mint",1,0.23
"Skywalker",1,0.23
"Skywalker Kush",1,0.23
"Snoop dog",1,0.23
"Sour d ",1,0.23
"sour diesel",1,0.23
"Sour diesle",1,0.23
"Sour Tangie",1,0.23
"Sour Tangy",1,0.23
"sour tsu",1,0.23
"Sour Tsunami",1,0.23
"Sour Tsunami ",1,0.23
"Space Queen",1,0.23
"Star cookie",1,0.23
"star dawg",1,0.23
"Stardawg",1,0.23
"StarDawg",1,0.23
"Starwood",1,0.23
"Strawberry Cough",1,0.23
"Strawberry cough/// mood enhancer",1,0.23
"Strawberry Pebbles",1,0.23
"Sundae Driver",1,0.23
"Sunset sherbert",1,0.23
"Sunset Sherbert",1,0.23
"sunset shertbert",1,0.23
"Sunshine Daydream",1,0.23
"Super lemon haze",1,0.23
"Super Lemon Haze",1,0.23
"Sweat tooth",1,0.23
"Sweet black angel",1,0.23
"Sweet Pink Grapefruit",1,0.23
"Sweettooth",1,0.23
"Tang tang Afghani",1,0.23
"Tangerine dreams ",1,0.23
"Tangerine Kush",1,0.23
"Tardis #9",1,0.23
"They are all nasty",1,0.23
"toast Gold",1,0.23
"trainwreck",1,0.23
"Tres sister",1,0.23
"tri wifi",1,0.23
"Tropicanna",1,0.23
"Un named hybrid cookies",1,0.23
"Unknown",1,0.23
"unsure",1,0.23
"using tinctures",1,0.23
"Vanilla kush",1,0.23
"Walker kush",1,0.23
"Wappa",1,0.23
"Wedding cake",1,0.23
"Whatever's available",1,0.23
"White rhino",1,0.23
"White Rhino×Bubba",1,0.23
"white widow",1,0.23
"White Widow ",1,0.23
"White Widow Skunk",1,0.23
"Yeager",1,0.23
